text,sentiment,set,prediction,prob_pos,prob_neg,certainty
"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .",positive,train,positive,0.9804007411003113,0.019599217921495438,0.9608015231788158
Net sales have been eaten by the weak US dollar .,negative,train,negative,0.03783581033349037,0.9621641635894775,0.9243283532559872
Talentum 's net sales in September were smaller than expected .,negative,train,negative,0.10695797950029373,0.8930420279502869,0.7860840484499931
The sales of the Tiimari segment fell by 4.0 % year-on-year to EUR3 .3 m in June 2010 .,negative,train,negative,0.0025783791206777096,0.9974216222763062,0.9948432431556284
"The subdivision made sales revenues last year of EUR 480.7 million EUR 414.9 million in 2008 , and operating profits of EUR 44.5 million EUR 7.4 million .",positive,train,positive,0.9881956577301025,0.01180436834692955,0.976391289383173
It also said its third quarter diluted EPS came in at 0.34 eur compared with 0.16 eur in the same quarter a year ago .,positive,test,positive,0.8815674781799316,0.11843250691890717,0.7631349712610245
'' Operating profit declined mainly due to the increased cost of wood and recycled fiber and the strengthened euro . '',negative,test,negative,0.10883626341819763,0.89116370677948,0.7823274433612823
Sanoma News ' advertising sales decreased by 22 % during the year .,negative,test,negative,0.028608934953808784,0.9713910818099976,0.9427821468561888
Demand was brisk as expected and order levels have remained high .,positive,train,positive,0.9286013841629028,0.07139865309000015,0.8572027310729027
Finnish lifting equipment maker Konecranes HEL KCR1V said on 29 July 2009 it has raised its stake in Austrian manipulator maker ACS Konecranes to 80 % and bought German sector player Knight Europe .,positive,train,positive,0.9962983727455139,0.0037016707938164473,0.9925967019516975
The company said that its comparable operating profit for the January-June period fell short of last year 's corresponding performance .,negative,train,negative,0.003824410727247596,0.9961755275726318,0.9923511168453842
"'' Nokia 's Calling All Innovators Africa competition has been specifically launched to enable developers to create locally relevant , best-of-breed mobile applications . ''",positive,train,positive,0.9958971738815308,0.004102839156985283,0.9917943347245455
A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,negative,train,negative,0.060571108013391495,0.9394289255142212,0.8788578175008297
The company initially estimated that it would cut up to 30 jobs .,negative,test,negative,0.04130702093243599,0.9586930274963379,0.9173860065639019
The parties have agreed to negotiate definitive distribution and license agreements by the end of June 2010 .,positive,train,positive,0.9934248924255371,0.006575060077011585,0.9868498323485255
Deliveries have started and the network will be ready for a launch soon .,positive,train,positive,0.9909203052520752,0.009079715237021446,0.9818405900150537
The long-term contract is global .,positive,test,positive,0.8567147254943848,0.14328524470329285,0.7134294807910919
Finnish insurance company Fennia and Kesko Group are ending their loyal customer cooperation .,negative,test,negative,0.010648882947862148,0.9893510937690735,0.9787022108212113
"The company booked April-June new orders worth 949 mln eur , compared with 786 mln eur in the same period a year ago .",positive,train,positive,0.9636619687080383,0.03633806109428406,0.9273239076137543
"In 2007 , Marimekko has also opened concept stores in Yokohama and Nagoya , central Japan , in Silver Spring in metropolitan Washington DC , USA , in Graz , central Austria , and in Aalborg , northern Denmark .",positive,train,positive,0.9946880340576172,0.0053119175136089325,0.9893761165440083
"The upgrade is intended to raise the network capacity from 450 MHz to 630 MHz in several cities , enabling bi-directional services for digital television as well as broadband data .",positive,train,positive,0.9989618062973022,0.0010382249020040035,0.9979235813952982
We look forward to helping the company develop its operational services and further digitalize its services for its customers . '',positive,test,positive,0.9992307424545288,0.0007692060898989439,0.9984615363646299
The acquisition is expected to improve access to chrome ore resources in Turkey .,positive,train,positive,0.9988968372344971,0.0011031022295355797,0.9977937350049615
"We warmly welcome him to Satama '' , states Jussi Lansio , chairman of the Board .",positive,train,positive,0.9965901374816895,0.003409869037568569,0.9931802684441209
"Brazilian non-profit interbank Camara Interbancaria de Pagamentos CIP has acquired solutions from US business integration solutions provider Sterling Commerce , the latter company said in a statement .",positive,train,positive,0.9896043539047241,0.010395655408501625,0.9792086984962225
The group will expand the chain to include 45 stores .,positive,test,positive,0.9997345805168152,0.00026536459336057305,0.9994692159234546
Viking Line head Jan Kaarstroem told TT that his company 's ferries were well equipped to handle ice and that all the passengers were safe .,positive,train,positive,0.8578286170959473,0.14217141270637512,0.7156572043895721
"However , the orders received during the period under review fell by 17 % quarter-on-quarter from the EUR 213 million recorded in the second quarter of 2010 .",negative,train,negative,0.00634793471544981,0.9936519861221313,0.9873040514066815
The third order awarded to Outokumpu Technology is by Shalkiya Zinc of Kazakhstan for the Shalkiya zinc-lead project in Kazakhstan .,positive,train,positive,0.9984692931175232,0.0015307188732549548,0.9969385742442682
"Satama 's net profit for the third quarter of 2007 rose to 275,000 euro ( $ 395,000 ) from 270,000 euro ( $ 388,000 ) for the same period of 2006 .",positive,train,positive,0.9889840483665466,0.011016001924872398,0.9779680464416742
'' Stonesoft sees great promise in the future of IPv6 .,positive,test,positive,0.996781587600708,0.0032183390576392412,0.9935632485430688
The price for logs has clearly improved from 2009 and also the price of pulpwood has gone up .,positive,train,positive,0.9627829790115356,0.037216950207948685,0.925566028803587
"In the fourth quarter of 2008 , net sales increased by 2 % to EUR 1,050.7 mn from EUR 1,027.0 mn in the fourth quarter of 2007 .",positive,train,positive,0.9490673542022705,0.05093265697360039,0.8981346972286701
Repeats sees 2008 operating profit down y-y ( Reporting by Helsinki Newsroom ) Keywords TECNOMEN-RESULTS,negative,train,negative,0.00019788549980148673,0.9998021721839905,0.999604286684189
"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .",positive,train,positive,0.9565502405166626,0.04344971105456352,0.9131005294620991
"Net sales of Kyro 's main business area , Glaston Technologies , a manufacturer of glass processing machines , decreased to EUR 161.5 mn from EUR 164.1 mn in January-September 2005 .",negative,train,negative,0.010546498000621796,0.9894535541534424,0.9789070561528206
The company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards .,positive,test,positive,0.9999446868896484,5.532365685212426e-05,0.9998893632327963
55 workers in +_m+_l will be affected by the close-down .,negative,train,negative,0.0015010000206530094,0.9984990358352661,0.9969980358146131
"Exports accounted for 65.4 % of net sales , representing an all time record for the company .",positive,train,positive,0.977458119392395,0.022541861981153488,0.9549162574112415
HELSINKI AFX Outokumpu Technology said it has signed a 3.5 mln eur agreement with Mongolia 's Erdenet Mining Corporation for the engineering of the first HydroCopper plant to be built at the Erdenet mine site .,positive,train,positive,0.9962794184684753,0.0037206162232905626,0.9925588022451848
This new partnership agreement represents a significant milestone for both parties .,positive,train,positive,0.9989399313926697,0.0010601201793178916,0.9978798112133518
"According to PKC , the acquisition would bring a significant addition to PKC 's customer base .",positive,train,positive,0.999403715133667,0.0005962816067039967,0.998807433526963
"Tekla Structures BIM Building Information Modeling software is being developed according to a long-term plan of improved user experience , process , and functionality .",positive,train,positive,0.9964469075202942,0.003553108312189579,0.9928937992081046
"OUTOTEC OYJ PRESS RELEASE , FEBRUARY 19 , 2008 AT 11.00 AM Outotec has won two large minerals processing technology orders from Mirabela Mineracao do Brasil Ltda , Brazil and from Cumerio Med JSCo , Bulgaria .",positive,test,positive,0.9956653714179993,0.004334657918661833,0.9913307134993374
"Finnish metal products company Componenta Oyj ( HEL CTH1V ) said today its net loss narrowed to EUR 500,000 ( USD 680,000 ) in the last quarter of 2010 from EUR 5.3 million for the same period a year earlier .",positive,train,positive,0.9006010293960571,0.0993989035487175,0.8012021258473396
The company anticipates its turnover for the whole 2010 to surpass that of the previous year when it was EUR 67.1 million .,positive,train,positive,0.8352654576301575,0.16473449766635895,0.6705309599637985
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,negative,train,negative,0.028270717710256577,0.9717293381690979,0.9434586204588413
The stock rose for a second day on Wednesday bringing its two-day rise to GBX12 .0 or 2.0 % .,positive,train,positive,0.9995871186256409,0.00041287956992164254,0.9991742390557192
"firm 28 October 2009 Finnish lifting equipment maker Konecranes Oyj HEL KCR1V said today it acquired US Machine Tool Solutions Unlimited in Cincinnati , Ohio , for an undisclosed sum .",positive,train,positive,0.9949349761009216,0.005065051838755608,0.989869924262166
"Neste Oil Corp. has signed long-term procurement contracts with Honkajoki Oy and Findest Protein Oy , both owned by Finnish food manufacturers , for the supply of animal fat for biodiesel production at Neste 's 200,000 b-cd Porvoo , Finland , refinery .",positive,train,positive,0.991531252861023,0.008468779735267162,0.9830624731257558
